Published Date,Account,Account Type,Campaign Name,Total Impressions,Total Engagements,Media Type
03-03-2023 09:25,General ,FBPAGE,N/A ,0,0,Photo
03-03-2023 09:25,General ,FBPAGE,N/A ,0,0,Photo
03-03-2023 09:23,General ,FBPAGE,Community Engagement ,24127,4912,Video
03-03-2023 09:21,DOTA2,TWITTER,N/A ,6900,1040,Mixed
03-03-2023 09:19,General ,TWITTER,Community Engagement ,15259,836,Video
03-03-2023 09:19,General ,FBPAGE,Community Engagement ,20187,2892,Video
03-03-2023 09:17,DOTA2,TWITTER,N/A ,2636,196,Text
03-03-2023 09:06,General ,INSTAGRAM,Evil Exhibited ,10183,112,Video
03-03-2023 09:00,General ,TIKTOK_BUSINESS,Evil Exhibited ,403,15,Video
03-03-2023 09:00,Valorant,YOUTUBE,Evil Exhibited ,56,5,Video
03-03-2023 08:28,DOTA2,TWITTER,N/A ,0,0,Video
03-03-2023 08:27,DOTA2,TWITTER,N/A ,1074,75,Text
03-03-2023 08:23,DOTA2,TWITTER,N/A ,514,44,Video
03-03-2023 08:18,General ,TWITTER,Community Engagement ,26373,1753,Video
03-03-2023 08:18,General ,FBPAGE,Community Engagement ,90982,14091,Video
03-03-2023 08:17,DOTA2,TWITTER,Community Engagement ,5932,251,Photo
03-03-2023 08:17,General ,FBPAGE,Community Engagement ,32911,4127,Photo
03-03-2023 08:13,General ,FBPAGE,N/A ,0,0,Text
03-03-2023 08:06,DOTA2,TWITTER,Community Engagement ,3031,204,Photo
03-03-2023 08:06,General ,FBPAGE,Community Engagement ,28110,3214,Photo
03-03-2023 08:01,DOTA2,TWITTER,N/A ,0,0,Photo
03-03-2023 08:01,DOTA2,TWITTER,N/A ,342,14,Text
03-03-2023 07:39,DOTA2,TWITTER,N/A ,0,0,Video
03-03-2023 07:29,DOTA2,TWITTER,N/A ,270,16,Text
03-03-2023 07:03,General ,INSTAGRAM,Community Engagement ,11688,0,Photo
03-03-2023 07:02,DOTA2,TWITTER,Community Engagement ,2578,126,Photo
03-03-2023 07:02,General ,FBPAGE,Community Engagement ,16752,1345,Photo
03-03-2023 07:02,General ,INSTAGRAM,Community Engagement ,12706,0,Photo
03-03-2023 07:00,General ,TWITTER,Community Engagement ,11531,183,Photo
03-03-2023 07:00,General ,FBPAGE,Community Engagement ,15167,538,Photo
03-03-2023 06:45,General ,INSTAGRAM,Community Engagement ,34057,3559,Photo
03-03-2023 06:45,General ,FBPAGE,Community Engagement ,37989,4481,Photo
03-03-2023 06:45,General ,TWITTER,Community Engagement ,16508,345,Photo
03-03-2023 05:53,General ,FBPAGE,N/A ,0,0,Photo
03-03-2023 05:53,General ,FBPAGE,N/A ,0,0,Photo
03-03-2023 05:53,DOTA2,TWITTER,N/A ,1226,41,Photo
03-03-2023 05:52,DOTA2,TWITTER,Community Engagement ,3007,118,Photo
03-03-2023 05:52,General ,FBPAGE,Community Engagement ,41082,4065,Photo
03-02-2023 16:37,DOTA2,TWITTER,N/A ,2441,438,Video
03-02-2023 15:56,DOTA2,TWITTER,Community Engagement ,1469,36,Photo
03-02-2023 15:56,General ,FBPAGE,Community Engagement ,35249,5114,Photo
03-02-2023 15:55,General ,TWITTER,Community Engagement ,54248,969,Photo
03-02-2023 15:30,General ,TWITTER,Community Engagement ,2003,76,Video
03-02-2023 15:29,General ,TWITTER,Community Engagement ,15845,536,Video
03-02-2023 15:05,General ,TWITTER,Community Engagement ,27080,217,Photo
03-02-2023 15:05,DOTA2,TWITTER,Community Engagement ,929,10,Photo
03-02-2023 15:04,General ,FBPAGE,Community Engagement ,30271,2149,Photo
03-02-2023 14:00,General ,INSTAGRAM,Evergreen ,11161,169,Video
03-02-2023 14:00,General ,TIKTOK_BUSINESS,Evergreen ,30673,2256,Video
03-02-2023 14:00,General ,YOUTUBE,Evergreen ,1290,53,Video
03-02-2023 12:00,General,LINKEDIN_COMPANY,Community Engagement ,961,16,Photo
03-02-2023 12:00,General ,TWITTER,Community Engagement ,50625,621,Photo
03-01-2023 15:18,DOTA2,TWITTER,N/A ,17361,2060,Photo
03-01-2023 15:12,DOTA2,TWITTER,N/A ,529,12,Text
03-01-2023 14:58,DOTA2,TWITTER,N/A ,910,52,Text
03-01-2023 14:56,DOTA2,TWITTER,N/A ,288,4,Text
03-01-2023 14:55,DOTA2,TWITTER,Community Engagement ,8072,662,Photo
03-01-2023 14:55,General ,FBPAGE,Community Engagement ,44578,11592,Photo
03-01-2023 14:51,DOTA2,TWITTER,N/A ,892,28,Text
03-01-2023 14:49,DOTA2,TWITTER,Community Engagement ,9142,503,Photo
03-01-2023 14:49,General ,FBPAGE,Community Engagement ,52933,15257,Photo
03-01-2023 13:41,DOTA2,TWITTER,Community Engagement ,4583,166,Photo
03-01-2023 13:41,General ,FBPAGE,Community Engagement ,38798,6510,Photo
03-01-2023 13:29,DOTA2,TWITTER,Community Engagement ,5427,1023,Video
03-01-2023 13:28,General ,FBPAGE,Community Engagement ,44457,13939,Video
03-01-2023 13:22,DOTA2,TWITTER,N/A ,186,4,Text
03-01-2023 13:21,DOTA2,TWITTER,N/A ,4852,228,Photo
03-01-2023 13:12,DOTA2,TWITTER,N/A ,405,7,Text
03-01-2023 13:08,DOTA2,TWITTER,N/A ,5033,400,Text
03-01-2023 12:47,DOTA2,TWITTER,N/A ,382,13,Text
03-01-2023 12:30,DOTA2,TWITTER,N/A ,811,45,Text
03-01-2023 12:25,General ,INSTAGRAM,N/A ,11081,0,Photo
03-01-2023 12:25,General ,FBPAGE,Community Engagement ,14299,630,Photo
03-01-2023 12:25,General ,TWITTER,Community Engagement ,21726,457,Photo
03-01-2023 12:24,General ,FBPAGE,N/A ,0,0,Link
03-01-2023 12:23,General ,FBPAGE,Community Engagement ,22602,2139,Photo
03-01-2023 12:23,DOTA2,TWITTER,Community Engagement ,4556,110,Photo
03-01-2023 12:08,General ,INSTAGRAM,Evil Exhibited ,10215,127,Video
03-01-2023 12:00,General ,TIKTOK_BUSINESS,Evil Exhibited ,480,13,Video
03-01-2023 12:00,Valorant,YOUTUBE,Evil Exhibited ,34,3,Video
03-01-2023 10:19,General ,FBPAGE,Community Engagement ,47393,4353,Photo
03-01-2023 10:16,General ,TWITTER,Community Engagement ,29705,698,Photo
03-01-2023 09:06,General ,INSTAGRAM,Evergreen ,13030,148,Video
03-01-2023 09:00,General ,TIKTOK_BUSINESS,Evergreen ,476,13,Video
03-01-2023 09:00,General ,YOUTUBE,Evergreen ,310,4,Video
03-01-2023 09:00,General ,TWITTER,Community Engagement ,11724,20,Link
03-01-2023 09:00,General ,TWITTER,Community Engagement ,12082,29,Link
03-01-2023 09:00,General ,TWITTER,Community Engagement ,3012,11,Link
03-01-2023 09:00,General ,TWITTER,Community Engagement ,3111,16,Link
03-01-2023 09:00,General,LINKEDIN_COMPANY,Community Engagement ,2190,30,Link
03-01-2023 09:00,General ,TWITTER,Community Engagement ,18318,157,Text
03-01-2023 07:26,DOTA2,TWITTER,N/A ,1575,54,Photo
03-01-2023 07:26,General ,FBPAGE,N/A ,0,0,Photo
03-01-2023 07:25,DOTA2,TWITTER,Community Engagement ,5282,458,Photo
03-01-2023 07:25,General ,FBPAGE,Community Engagement ,69832,41102,Photo
02-28-2023 21:07,General ,INSTAGRAM,N/A ,0,0,Text
02-28-2023 18:07,CSGO,TWITTER,Community Engagement ,2432,84,Text
02-28-2023 17:06,CSGO,TWITTER,Community Engagement ,3921,99,Photo
02-28-2023 16:35,DOTA2,TWITTER,N/A ,1291,67,Text
02-28-2023 15:44,DOTA2,TWITTER,N/A ,691,14,Text
02-28-2023 15:31,General ,TWITTER,Community Engagement ,2014,76,Text
02-28-2023 15:29,DOTA2,TWITTER,Community Engagement ,8105,540,Photo
02-28-2023 15:29,General ,FBPAGE,Community Engagement ,42837,15272,Photo
02-28-2023 15:28,General ,TWITTER,Community Engagement ,30645,856,Photo
02-28-2023 15:28,General ,FBPAGE,Community Engagement ,18890,2477,Photo
02-28-2023 15:25,DOTA2,TWITTER,Community Engagement ,3027,296,Video
02-28-2023 15:24,General ,FBPAGE,Community Engagement ,16448,2587,Video
02-28-2023 14:58,DOTA2,TWITTER,Community Engagement ,1299,31,Text
02-28-2023 14:58,General ,FBPAGE,Community Engagement ,27657,3696,Text
02-28-2023 14:54,DOTA2,TWITTER,N/A ,2797,124,Photo
02-28-2023 13:55,DOTA2,TWITTER,N/A ,538,29,Text
02-28-2023 13:52,General ,TWITTER,Community Engagement ,21423,238,Photo
02-28-2023 13:52,General ,FBPAGE,Community Engagement ,16251,1785,Photo
02-28-2023 13:51,DOTA2,TWITTER,Community Engagement ,4127,160,Photo
02-28-2023 13:51,General ,FBPAGE,Community Engagement ,36289,6919,Photo
02-28-2023 13:46,DOTA2,TWITTER,N/A ,1508,34,Text
02-28-2023 13:42,General ,TWITTER,Community Engagement ,15974,106,Photo
02-28-2023 13:39,General ,TWITTER,Community Engagement ,29101,220,Text
02-28-2023 13:27,DOTA2,TWITTER,Community Engagement ,4169,626,Video
02-28-2023 13:27,General ,FBPAGE,Community Engagement ,28362,5536,Video
02-28-2023 13:06,General ,INSTAGRAM,Evergreen ,31284,1633,Video
02-28-2023 13:00,General ,TIKTOK_BUSINESS,Evergreen ,659,43,Video
02-28-2023 13:00,General ,YOUTUBE,Evergreen ,379,19,Video
02-28-2023 12:44,DOTA2,TWITTER,N/A ,78,7,Text
02-28-2023 12:38,DOTA2,TWITTER,N/A ,168,10,Link
02-28-2023 12:34,DOTA2,TWITTER,Community Engagement ,6250,722,Video
02-28-2023 12:34,General ,FBPAGE,Community Engagement ,15005,2215,Video
02-28-2023 12:33,General ,TWITTER,Community Engagement ,3080,71,Text
02-28-2023 12:26,General ,INSTAGRAM,Community Engagement ,7665,0,Video
02-28-2023 12:19,General ,TWITTER,Community Engagement ,26308,411,Text
02-28-2023 12:17,DOTA2,TWITTER,Community Engagement ,38148,2452,Video
02-28-2023 12:16,General ,FBPAGE,Community Engagement ,39221,12415,Video
02-28-2023 12:15,General ,INSTAGRAM,Community Engagement ,8286,0,Video
02-28-2023 12:13,General ,INSTAGRAM,Community Engagement ,9175,0,Photo
02-28-2023 12:00,General ,FBPAGE,Community Engagement ,42979,9569,Video
02-28-2023 11:54,General ,TWITTER,Community Engagement ,60585,4255,Video
02-28-2023 11:53,DOTA2,TWITTER,N/A ,10300,480,Text
02-28-2023 11:46,DOTA2,TWITTER,N/A ,396,16,Text
02-28-2023 11:45,General ,TWITTER,Community Engagement ,17839,187,Photo
02-28-2023 11:45,General ,FBPAGE,Community Engagement ,12131,618,Photo
02-28-2023 11:45,General ,FBPAGE,N/A ,0,0,Link
02-28-2023 11:45,General ,FBPAGE,Community Engagement ,35374,5236,Photo
02-28-2023 11:45,DOTA2,TWITTER,Community Engagement ,2364,110,Photo
02-28-2023 11:28,DOTA2,TWITTER,N/A ,4076,141,Text
02-28-2023 10:15,General ,INSTAGRAM,Community Engagement ,23547,2322,Photo
02-28-2023 10:00,General ,INSTAGRAM,Evergreen ,9115,96,Video
02-28-2023 10:00,General ,TIKTOK_BUSINESS,Evergreen ,1287,50,Video
02-28-2023 10:00,General ,TWITTER,Community Engagement ,21451,251,Photo
02-28-2023 10:00,General ,YOUTUBE,Evergreen ,588,26,Video
02-28-2023 10:00,General ,FBPAGE,Community Engagement ,11902,1006,Photo
02-28-2023 08:28,DOTA2,TWITTER,N/A ,287,12,Text
02-28-2023 08:26,General ,FBPAGE,N/A ,0,0,Text
02-28-2023 08:25,General ,FBPAGE,N/A ,0,0,Text
02-28-2023 08:07,DOTA2,TWITTER,N/A ,261,0,Text
02-28-2023 08:05,DOTA2,TWITTER,Community Engagement ,9746,710,Photo
02-28-2023 08:04,General ,FBPAGE,Community Engagement ,35712,10644,Photo
02-28-2023 07:13,DOTA2,TWITTER,N/A ,1650,92,Photo
02-28-2023 05:18,DOTA2,TWITTER,Community Engagement ,13350,2164,Photo
02-28-2023 05:18,General ,FBPAGE,Community Engagement ,57330,32380,Photo
02-28-2023 05:18,General ,FBPAGE,Community Engagement ,28665,16190,Photo
02-28-2023 05:18,General ,FBPAGE,Community Engagement ,28665,16190,Photo
02-27-2023 18:09,General ,TWITTER,N/A ,0,0,Link
02-27-2023 17:42,General ,TWITTER,Community Engagement ,4087,193,Text
02-27-2023 17:41,General ,TWITTER,N/A ,0,0,Text
02-27-2023 13:55,DOTA2,TWITTER,Community Engagement ,11594,1805,Video
02-27-2023 13:55,General ,FBPAGE,Community Engagement ,52268,19572,Video
02-27-2023 13:30,General ,INSTAGRAM,Evergreen ,31158,1162,Video
02-27-2023 13:30,General ,TIKTOK_BUSINESS,Evergreen ,1210,22,Video
02-27-2023 13:30,General ,YOUTUBE,Evergreen ,303,11,Video
02-27-2023 08:30,DOTA2,TWITTER,N/A ,896,24,Text
02-27-2023 07:58,General ,INSTAGRAM,Evergreen ,32375,1014,Video
02-27-2023 07:57,General ,TIKTOK_BUSINESS,Evergreen ,1277,66,Video
02-27-2023 07:57,General ,YOUTUBE,Evergreen ,265,16,Video
02-27-2023 06:47,DOTA2,TWITTER,N/A ,980,28,Text
02-26-2023 20:55,DOTA2,TWITTER,N/A ,373,7,Text
02-26-2023 20:48,General ,FBPAGE,Community Engagement ,48847,25186,Photo
02-26-2023 20:37,DOTA2,TWITTER,N/A ,7603,382,Text
02-26-2023 18:32,General ,TWITTER,Community Engagement ,21015,215,Photo
02-26-2023 17:10,General ,TWITTER,Community Engagement ,15845,46,Photo
02-26-2023 16:40,General ,TWITTER,Community Engagement ,408,7,Video
02-26-2023 16:34,General ,TWITTER,Community Engagement ,26417,469,Video
02-26-2023 16:32,General ,INSTAGRAM,N/A ,0,0,Text
02-26-2023 16:31,General ,INSTAGRAM,Community Engagement ,9415,117,Video
02-26-2023 11:00,General ,INSTAGRAM,Evergreen ,11697,177,Video
02-26-2023 11:00,General ,TWITTER,Community Engagement ,27512,1242,Video
02-26-2023 11:00,General ,TIKTOK_BUSINESS,Evergreen ,1626,69,Video
02-26-2023 11:00,General ,YOUTUBE,Evergreen ,596,24,Video
02-26-2023 10:06,DOTA2,TWITTER,N/A ,0,0,Text
02-26-2023 09:36,DOTA2,TWITTER,N/A ,323,4,Text
02-26-2023 09:33,DOTA2,TWITTER,N/A ,379,5,Text
02-26-2023 09:25,DOTA2,TWITTER,N/A ,2365,108,Text
02-26-2023 09:22,DOTA2,TWITTER,Community Engagement ,4631,344,Photo
02-26-2023 09:22,General ,FBPAGE,Community Engagement ,39490,9650,Photo
02-26-2023 09:14,General ,INSTAGRAM,Community Engagement ,10325,0,Photo
02-26-2023 09:14,DOTA2,TWITTER,N/A ,648,9,Text
02-26-2023 09:13,DOTA2,TWITTER,N/A ,1005,26,Text
02-26-2023 09:12,General ,TWITTER,Community Engagement ,1569,167,Text
02-26-2023 09:12,General ,FBPAGE,N/A ,0,0,Text
02-26-2023 09:11,DOTA2,TWITTER,Community Engagement ,39432,1098,Photo
02-26-2023 09:11,General ,FBPAGE,Community Engagement ,56192,13905,Photo
02-26-2023 09:10,General ,INSTAGRAM,Community Engagement ,33657,2202,Photo
02-26-2023 09:10,General ,TWITTER,Community Engagement ,60313,839,Photo
02-26-2023 09:10,General ,FBPAGE,Community Engagement ,19545,1137,Photo
02-26-2023 09:09,General ,FBPAGE,Community Engagement ,19262,1682,Photo
02-26-2023 09:09,General ,TWITTER,Community Engagement ,23858,376,Photo
02-26-2023 09:08,DOTA2,TWITTER,Community Engagement ,3539,246,Photo
02-26-2023 09:08,General ,FBPAGE,Community Engagement ,40128,8674,Photo
02-26-2023 08:38,General ,TWITTER,Community Engagement ,18585,945,Video
02-26-2023 08:37,General ,FBPAGE,Community Engagement ,29979,6142,Video
02-26-2023 08:36,General ,FBPAGE,Community Engagement ,42542,10687,Photo
02-26-2023 08:36,DOTA2,TWITTER,Community Engagement ,5613,549,Photo
02-26-2023 08:24,General ,FBPAGE,N/A ,0,0,Text
02-26-2023 08:23,General ,FBPAGE,N/A ,0,0,Text
02-26-2023 08:23,General ,FBPAGE,N/A ,0,0,Text
02-26-2023 08:23,General ,FBPAGE,N/A ,0,0,Text
02-26-2023 08:23,General ,FBPAGE,N/A ,0,0,Text
02-26-2023 08:12,General ,FBPAGE,N/A ,0,0,Text
02-26-2023 08:08,General ,FBPAGE,N/A ,0,0,Text
02-26-2023 08:05,DOTA2,TWITTER,N/A ,2920,58,Text
02-26-2023 07:50,General ,TWITTER,Community Engagement ,15905,165,Photo
02-26-2023 07:50,General ,FBPAGE,Community Engagement ,11189,1100,Photo
02-26-2023 07:48,DOTA2,TWITTER,Community Engagement ,3211,218,Photo
02-26-2023 07:48,General ,FBPAGE,Community Engagement ,40767,9021,Photo
02-26-2023 07:07,DOTA2,TWITTER,N/A ,280,2,Text
02-26-2023 07:03,General ,FBPAGE,N/A ,0,0,Link
02-26-2023 07:03,General ,TWITTER,Community Engagement ,12764,65,Photo
02-26-2023 07:03,General ,FBPAGE,Community Engagement ,11374,477,Photo
02-26-2023 07:03,General ,FBPAGE,Community Engagement ,22467,2438,Photo
02-26-2023 07:03,DOTA2,TWITTER,Community Engagement ,1699,72,Photo
02-26-2023 06:38,DOTA2,TWITTER,N/A ,589,16,Text
02-26-2023 06:37,General ,FBPAGE,N/A ,0,0,Text
02-26-2023 06:35,DOTA2,TWITTER,N/A ,375,9,Text
02-26-2023 06:32,General ,FBPAGE,N/A ,0,0,Photo
02-26-2023 06:32,DOTA2,TWITTER,N/A ,1184,26,Photo
02-26-2023 06:31,DOTA2,TWITTER,Community Engagement ,6165,795,Video
02-26-2023 06:31,General ,FBPAGE,Community Engagement ,31993,8775,Video
02-26-2023 06:00,General ,INSTAGRAM,Community Engagement ,29248,2551,Photo
02-26-2023 06:00,General ,FBPAGE,Community Engagement ,18181,813,Photo
02-26-2023 06:00,General ,TWITTER,Community Engagement ,16867,190,Photo
02-25-2023 14:29,General ,TWITTER,Community Engagement ,18845,161,Photo
02-25-2023 14:21,DOTA2,TWITTER,N/A ,1968,72,Photo
02-25-2023 14:08,CSGO,TWITTER,Community Engagement ,6519,82,Link
02-25-2023 14:00,General ,TIKTOK_BUSINESS,Evergreen ,613,45,Video
02-25-2023 13:57,DOTA2,TWITTER,N/A ,11063,517,Text
02-25-2023 13:47,DOTA2,TWITTER,N/A ,626,19,Text
02-25-2023 13:45,CSGO,TWITTER,N/A ,145,5,Text
02-25-2023 13:45,CSGO,TWITTER,N/A ,0,0,Link
02-25-2023 13:35,General ,FBPAGE,Community Engagement ,15165,2723,Photo
02-25-2023 13:35,General ,TWITTER,Community Engagement ,18297,190,Photo
02-25-2023 13:34,DOTA2,TWITTER,Community Engagement ,3220,181,Photo
02-25-2023 13:34,General ,FBPAGE,Community Engagement ,40567,9013,Photo
02-25-2023 13:30,DOTA2,TWITTER,N/A ,1888,90,Text
02-25-2023 13:26,DOTA2,TWITTER,N/A ,1429,33,Video
02-25-2023 13:08,DOTA2,TWITTER,N/A ,1055,29,Text
02-25-2023 13:06,General ,TWITTER,Community Engagement ,11989,39,Photo
02-25-2023 13:05,DOTA2,TWITTER,N/A ,1030,21,Text
02-25-2023 12:33,General ,FBPAGE,N/A ,0,0,Text
02-25-2023 12:32,DOTA2,TWITTER,Community Engagement ,2035,89,Text
02-25-2023 12:32,General ,FBPAGE,Community Engagement ,28117,4739,Text
02-25-2023 12:31,General ,TWITTER,Community Engagement ,434,24,Text
02-25-2023 12:31,General ,TWITTER,Community Engagement ,20093,127,Text
02-25-2023 12:17,General ,TWITTER,N/A ,0,0,Photo
02-25-2023 12:02,DOTA2,TWITTER,Community Engagement ,1157,35,Text
02-25-2023 12:02,General ,FBPAGE,Community Engagement ,31031,5382,Text
02-25-2023 11:43,DOTA2,TWITTER,N/A ,1473,38,Text
02-25-2023 11:38,DOTA2,TWITTER,Community Engagement ,1574,73,Photo
02-25-2023 11:38,General ,FBPAGE,Community Engagement ,27684,5294,Photo
02-25-2023 11:38,General ,TWITTER,Community Engagement ,35565,247,Photo
02-25-2023 11:38,General ,FBPAGE,Community Engagement ,13824,684,Photo
02-25-2023 11:08,General ,TWITTER,N/A ,0,0,Text
02-25-2023 11:07,CSGO,TWITTER,Community Engagement ,115,7,Text
02-25-2023 11:07,CSGO,TWITTER,N/A ,0,0,Link
02-25-2023 10:00,General ,TWITTER,Community Engagement ,24152,148,Text
02-25-2023 10:00,General ,TWITTER,Community Engagement ,452337,6994,Photo
02-25-2023 09:23,General ,FBPAGE,N/A ,0,0,Text
02-25-2023 09:21,DOTA2,TWITTER,N/A ,838,57,Text
02-25-2023 09:19,General ,TWITTER,Community Engagement ,27345,625,Photo
02-25-2023 09:19,DOTA2,TWITTER,Community Engagement ,7542,667,Photo
02-25-2023 09:19,General ,FBPAGE,Community Engagement ,53986,16777,Photo
02-25-2023 09:17,General ,FBPAGE,Community Engagement ,16110,2375,Photo
02-25-2023 09:01,General ,INSTAGRAM,Evergreen ,11582,134,Video
02-25-2023 09:00,General ,TIKTOK_BUSINESS,Evergreen ,293,5,Video
02-25-2023 09:00,Content Creators,YOUTUBE,Evergreen ,12,1,Video
02-25-2023 08:57,DOTA2,TWITTER,N/A ,602,38,Photo
02-25-2023 08:54,DOTA2,TWITTER,N/A ,0,0,Photo
02-25-2023 08:53,DOTA2,TWITTER,N/A ,3841,338,Photo
02-25-2023 08:09,DOTA2,TWITTER,Community Engagement ,3246,227,Text
02-25-2023 08:09,General ,FBPAGE,Community Engagement ,26404,5311,Text
02-25-2023 08:09,General ,TWITTER,Community Engagement ,36885,963,Photo
02-25-2023 08:09,General ,FBPAGE,Community Engagement ,22779,2809,Photo
02-25-2023 07:54,DOTA2,TWITTER,N/A ,0,0,Photo
02-25-2023 07:49,DOTA2,TWITTER,Community Engagement ,2029,246,Video
02-25-2023 07:49,General ,FBPAGE,Community Engagement ,19179,3391,Video
02-25-2023 07:05,General ,FBPAGE,N/A ,0,0,Link
02-25-2023 07:03,General ,FBPAGE,Community Engagement ,34297,4461,Photo
02-25-2023 07:03,DOTA2,TWITTER,Community Engagement ,1235,56,Photo
02-25-2023 07:03,CSGO,TWITTER,Community Engagement ,4375,219,Text
02-25-2023 07:01,General ,TWITTER,Community Engagement ,13987,180,Photo
02-25-2023 07:01,General ,FBPAGE,Community Engagement ,13669,470,Photo
02-25-2023 06:46,CSGO,TWITTER,Community Engagement ,7994,655,Photo
02-25-2023 06:26,General ,FBPAGE,Community Engagement ,22880,1997,Photo
02-25-2023 06:26,DOTA2,TWITTER,Community Engagement ,2083,111,Photo
02-25-2023 06:04,CSGO,TWITTER,N/A ,0,0,Video
02-25-2023 05:40,CSGO,TWITTER,N/A ,0,0,Photo
02-25-2023 05:38,CSGO,TWITTER,Community Engagement ,6102,54,Photo
02-25-2023 04:31,CSGO,TWITTER,Community Engagement ,2087,46,Photo
02-25-2023 03:37,CSGO,TWITTER,Community Engagement ,17148,2408,Video
02-25-2023 03:31,CSGO,TWITTER,Community Engagement ,8327,159,Photo
02-24-2023 16:50,General ,TWITTER,Community Engagement ,15535,223,Photo
02-24-2023 16:37,General ,FBPAGE,N/A ,35237,9562,Photo
02-24-2023 16:36,General ,TWITTER,Community Engagement ,18874,269,Photo
02-24-2023 16:36,DOTA2,TWITTER,N/A ,2007,127,Photo
02-24-2023 16:36,General ,TWITTER,Community Engagement ,13536,135,Video
02-24-2023 16:30,General ,TWITTER,Community Engagement ,14152,122,Photo
02-24-2023 16:03,DOTA2,TWITTER,N/A ,631,26,Video
02-24-2023 16:01,General ,TWITTER,Community Engagement ,3273,301,Video
02-24-2023 15:59,General ,TWITTER,N/A ,0,0,Video
02-24-2023 15:57,General ,TWITTER,Community Engagement ,31147,220,Photo
02-24-2023 15:56,General ,TWITTER,Community Engagement ,12409,243,Video
02-24-2023 15:55,General ,FBPAGE,N/A ,27321,2001,Photo
02-24-2023 15:14,DOTA2,TWITTER,N/A ,592,22,Text
02-24-2023 15:08,DOTA2,TWITTER,N/A ,29,2,Text
02-24-2023 15:07,DOTA2,TWITTER,N/A ,596,27,Text
02-24-2023 15:06,DOTA2,TWITTER,N/A ,701,29,Text
02-24-2023 15:05,DOTA2,TWITTER,N/A ,530,8,Text
02-24-2023 14:54,DOTA2,TWITTER,N/A ,943,82,Text
02-24-2023 14:52,DOTA2,TWITTER,Community Engagement ,19759,903,Photo
02-24-2023 14:52,General ,FBPAGE,Community Engagement ,49902,18792,Text
02-24-2023 14:51,General ,FBPAGE,Community Engagement ,32161,5047,Photo
02-24-2023 14:51,General ,TWITTER,Community Engagement ,36613,920,Photo
02-24-2023 14:34,DOTA2,TWITTER,N/A ,0,0,Text
02-24-2023 14:30,General ,FBPAGE,N/A ,0,0,Text
02-24-2023 14:27,DOTA2,TWITTER,Community Engagement ,3040,201,Photo
02-24-2023 14:27,General ,FBPAGE,Community Engagement ,50770,10377,Photo
02-24-2023 14:22,DOTA2,TWITTER,N/A ,0,0,Text
02-24-2023 14:22,DOTA2,TWITTER,N/A ,0,0,Text
02-24-2023 14:19,DOTA2,TWITTER,N/A ,498,18,Text
02-24-2023 14:09,DOTA2,TWITTER,N/A ,88,10,Photo
02-24-2023 14:00,General ,YOUTUBE,Evergreen ,755,36,Video
02-24-2023 13:47,DOTA2,TWITTER,N/A ,4964,402,Text
02-24-2023 13:46,General ,TWITTER,Community Engagement ,1140,101,Text
02-24-2023 13:46,General ,TWITTER,Community Engagement ,26480,2150,Video
02-24-2023 13:46,DOTA2,TWITTER,N/A ,1090,49,Text
